sdss_id,teff,logg,fe_h,mg_h,v_macro,snr
54789498,6314.16009405007,4.840375963934053,-1.230433361588666,-1.5636793376295064,23.39688564857971,651.1
54789690,6894.278327278427,4.2656142871446345,-1.495923106079522,-2.45012771994403,21.50307577683479,976.24
54789837,6715.364466840458,4.3835633247896855,-1.4878683840577314,-2.147826370206447,20.33289392779257,180.64
54789848,6943.693971981741,4.472244665642656,-1.4873316195561097,-2.003750731404468,17.12257409654078,832.95
54791013,6718.31821244953,4.343773695214691,-1.3956929461732663,-2.040845680789209,21.449890964555724,351.54
54791435,6852.009856224398,4.22525307076271,-1.262224653217073,-1.980646226727825,22.83530520155071,920.52
54791693,6069.59,4.4588,-0.101,-0.2162,20.1357,360.82
54792730,6626.525578958488,4.385003103095251,-1.23135085361203,-1.7362116911647505,22.141239695029096,509.34
54793036,6057.802940848899,4.400863738835805,-0.1447683686876126,-0.32870541190401,15.45030375709934,1004.36
54793074,6839.083529705007,4.214403362309239,-1.1657751401471363,-1.9249418222399168,19.629179587243566,975.06
54793596,6458.724936701947,4.682006102006352,-1.493889150740873,-2.09978292884366,16.844999146813983,812.77
54794503,6846.257588421147,4.211436790640184,-1.2524076194764004,-1.9828006665307432,22.777307964349244,690.94
54795174,6684.829671895614,4.352796059802212,-1.4726193549916098,-2.133359921082929,20.286573682829918,844.72
54795180,5927.31,4.5187,0.0779,-0.0386,12.2346,154.38
54798385,7004.8682993530365,4.411821770239678,-1.3995788610535858,-2.212521136574209,19.18149737570723,918.7
